Infect probabilities forecasted using arima model,
12649,683.4902421
12650,1086.70082
12651,1710.382319
12652,1245.620277
12653,1180.458582
12654,1672.388851
12655,1443.431982
12656,738.3491419
12657,1406.498217
12658,1300.996264
12659,755.8183909
12660,622.7177828
12661,1117.614451
12662,1716.137204
12663,1769.630153
12664,830.2647675
12665,966.1692497
12666,1400.531506
12667,874.0754932
12668,1131.473379
12669,1084.394625
12670,722.2789259
12671,634.9838927
12672,728.5669264
12673,1623.5525
12674,1599.53441
12675,972.7009056
12676,1633.960346
12677,1519.928359
12678,1190.348
12679,736.2949108
12680,1128.524397
12681,792.957793
12682,1267.124481
12683,975.9239773
12684,1243.393429
12685,992.5741981
12686,1627.411992
12687,640.159496
12688,1636.120533
12689,1176.11467
12690,1395.123174
12691,723.2246451
12692,1113.903455
12693,1400.91973
12694,1389.947711
12695,1471.304457
12696,677.911447
12697,1424.309506
12698,650.3353658
12699,1357.559599
12700,748.7752815
12701,1193.394351
12702,840.0513879
12703,1198.142919
12704,908.067013
12705,1238.520153
12706,924.031547
12707,1277.86039
12708,586.9143361
12709,1444.044448
12710,1489.105551
12711,1156.979757
12712,1155.987244
12713,1259.108018
12714,1017.404083
12715,1768.970779
12716,1335.749082
12717,1114.901951
12718,1772.910824
12719,692.7280221
12720,1472.39192
12721,1048.08398
12722,949.2724375
12723,1648.883676
12724,668.4883599
12725,1717.595141
12726,1743.699298
12727,1357.904247
12728,849.2284184
12729,1224.360975
12730,1163.142587
12731,1308.33789
12732,666.7871641
12733,1731.05863
12734,1287.446041
12735,1130.212775
12736,585.8749058
12737,1759.467632
12738,1194.797783
12739,1749.777665
12740,629.2729595
12741,1629.516334
12742,592.205389
12743,1010.970332
12744,1042.107152
12745,957.8091726
12746,1600.617466
12747,1068.576635
12748,1510.753488
12749,1176.46066
12750,1114.632921
12751,1050.278745
12752,1416.39234
12753,1702.792553
12754,763.1009338
12755,737.6075479
12756,1620.474262
12757,1226.431797
12758,699.0521667
12759,1608.143214
12760,1587.551988
12761,1185.47565
12762,1308.460524
12763,1014.659557
12764,1668.977037
12765,1643.701761
12766,1462.534913
12767,1647.403063
12768,973.6425352
12769,762.6299255
12770,1713.793213
12771,880.4819123
12772,801.0596784
12773,1049.559392
12774,1172.291678
12775,1563.251629
12776,1041.167405
12777,1496.706882
12778,1424.555051
12779,1394.424705
12780,1193.704427
12781,1480.114132
12782,866.5203998
12783,1034.154325
12784,762.5725404
12785,1527.914301
12786,980.6123632
12787,927.234661
12788,600.8430283
12789,790.9272053
12790,1343.01122
12791,1306.412808
12792,627.2063545
12793,1300.770832
12794,1767.498247
12795,1303.993623
12796,818.0189202
12797,804.0674108
12798,1256.092158
12799,908.8061585
12800,1398.094514
12801,1783.386745
12802,1517.647649
12803,1646.017633
12804,1768.672565
12805,1640.850582
12806,785.4816547
12807,1462.838368
12808,855.0439939
12809,813.6811748
12810,779.220841
12811,1302.580519
12812,760.5181428
12813,623.6332828
12814,1631.57542
12815,1285.73195
12816,719.213122
12817,915.0638601
12818,685.0096165
12819,1357.822073
12820,1061.746527
12821,1623.467838
12822,1713.127159
12823,672.9031465
12824,1137.340979
12825,797.4474405
12826,939.3059564
12827,1735.907512
12828,1771.107109
12829,596.6822557
12830,1434.526192
12831,1361.006574
12832,590.6303346
12833,906.7682679
12834,1470.925896
12835,1216.531036
12836,1249.781057
12837,1631.536232
12838,766.5092626
12839,1167.944927
12840,1023.288983
12841,1657.525582
12842,889.1537968
12843,676.2071204
12844,754.952488
12845,613.6548791
12846,1723.495178
12847,1080.758863
12848,1752.154948
12849,800.9706876
12850,1423.575905
12851,1330.97575
12852,604.6019882
12853,1292.886919
12854,1384.783083
12855,1056.02034
12856,1462.573214
12857,1747.854591
12858,1788.718278
12859,823.92422
12860,1298.321391
12861,1698.655261
12862,980.3067689
12863,615.1830088
12864,1464.963818
12865,1241.315369
12866,1706.549706
12867,1451.275219
12868,1738.404365
12869,1514.508854
12870,1208.173916
12871,972.0782117
12872,1188.069421
12873,1152.042007
12874,1704.052984
12875,1084.182744
12876,1128.570207
12877,1641.492033
12878,887.7222233
12879,1661.716386
12880,1111.251289
12881,1530.384528
12882,909.9382643
12883,1242.621408
12884,704.063195
12885,1521.015195
12886,1249.599388
12887,893.521291
12888,728.5175213
12889,799.4924887
12890,1168.3498
12891,1183.845661
12892,611.2880113
12893,701.6812414
12894,1343.655389
12895,977.7893286
12896,994.3610024
12897,829.0453214
12898,1059.172454
12899,1065.272864
12900,1732.850687
12901,771.6202898
12902,1129.856436
12903,1129.631665
12904,732.0421114
12905,1061.040373
12906,1373.749171
12907,1503.018411
12908,995.8575133
12909,1739.557895
12910,674.0102749
12911,674.7970136
12912,667.1107836
12913,1420.292551
12914,1725.16647
12915,1363.765437
12916,1144.983623
12917,1641.730019
12918,1026.585647
12919,1542.470666
12920,1357.300968
12921,1201.02725
12922,1532.307713
12923,1460.176486
12924,837.7426408
12925,976.2647566
12926,1444.939086
12927,1383.487796
12928,631.4577845
12929,1426.230692
12930,1611.21643
12931,682.1840458
12932,1189.037683
12933,1746.416037
12934,825.1762536
12935,1308.353868
12936,889.6369455
12937,674.2614112
12938,1313.986457
12939,1024.936827
12940,636.5672604
12941,994.3326683
12942,1377.798609
12943,863.9271251
12944,1259.943279
12945,659.7437382
12946,1749.806439
12947,1107.904436
12948,657.764002
12949,678.3733753
12950,1184.20483
12951,823.3200808
12952,840.4854305
12953,1055.5688
12954,811.147727
12955,961.9886449
12956,670.286063
12957,597.2183835
12958,710.0350035
12959,1480.775201
12960,1623.582103
12961,1369.564694
12962,1591.854774
12963,1586.296071
12964,1529.743575
12965,1493.379169
12966,1528.424353
12967,1495.289016
12968,962.6526555
12969,881.3180952
12970,926.8644557
12971,1529.440034
12972,1344.847185
12973,767.8985817
12974,699.8548162
12975,1391.854869
12976,853.9824042
12977,1635.424817
12978,1479.743729
12979,1008.266359
12980,671.4989282
12981,1489.643246
12982,903.3620237
12983,942.8593686
12984,580.3759921
12985,909.8915032
12986,692.4005235
12987,915.6545221
12988,881.5421246
12989,1452.763469
12990,1294.639506
12991,1302.744601
12992,1616.993949
12993,970.0970434
12994,582.8731562
12995,1436.384037
12996,856.4520899
12997,692.1631228
12998,1239.033908
12999,854.0166781
13000,1518.595437
13001,1268.398902
13002,1494.46354
13003,728.7332459
13004,1453.821048
13005,1239.823057
13006,840.278576
13007,1508.597011
13008,1177.45964
13009,1414.253446
13010,1055.276152
13011,708.5599964
13012,922.1387836
13013,1475.382264
13014,1016.131098
13015,1598.023393
13016,795.8735446
13017,1002.505319
13018,1708.896053
13019,1684.264185
13020,1362.17935
13021,1547.481357
13022,1404.594209
13023,868.1443625
13024,1656.068088
13025,1762.512967
13026,870.9326509
13027,1458.656845
13028,1560.579602
13029,1620.248392
13030,872.7438388
13031,648.9780246
13032,641.0347919
13033,1032.567678
13034,1171.265679
13035,810.3634836
13036,1400.314324
13037,1793.225052
13038,1377.674771
13039,1089.793777
13040,630.7854826
13041,873.9681301
13042,1796.257498
13043,835.1489141
13044,1293.023281
13045,1756.216616
13046,1697.941112
13047,1709.502336
13048,1059.089142
13049,1555.530877
13050,994.8290738
13051,1765.878567
13052,1050.161431
13053,1156.528839
13054,1691.595725
13055,1790.223678
13056,1092.821216
13057,1796.650915
13058,1689.680015
13059,1698.881081
13060,892.5680732
13061,764.953873
13062,1737.882239
13063,1281.941056
13064,1534.8663
13065,1029.187698
13066,1131.613479
13067,1578.542117
13068,810.1289206
13069,1784.024801
13070,958.5096052
13071,762.5729567
13072,935.5272498
13073,1728.765802
13074,1488.889986
13075,1316.691726
13076,1344.386094
13077,1735.993398
13078,1330.010271
13079,714.824626
13080,891.592654
13081,1172.71788
13082,685.2521366
13083,1336.913473
13084,1495.072792
13085,1641.363774
13086,1519.477996
13087,1498.263888
13088,702.1183032
13089,902.8313477
13090,999.095407
13091,1259.747475
13092,1776.378203
13093,1668.084813
13094,835.620467
13095,1202.191642
13096,891.3900962
13097,1626.962271
13098,1279.018524
13099,1014.084513
13100,1334.845256
13101,1699.544245
13102,1625.543248
13103,886.4851104
13104,1229.334007
13105,705.8223967
13106,1004.170932
13107,1319.836236
13108,1727.293169
13109,1804.201567
13110,1070.034456
13111,1039.45938
13112,1205.638893
13113,1641.139156
13114,1287.8909
13115,1357.954231
13116,1060.237365
13117,815.999763
13118,1326.227084
13119,1480.978626
13120,608.4348263
13121,731.0447379
13122,845.0511246
13123,1005.921598
13124,856.4201415
13125,1394.481474
13126,719.072637
13127,1152.018576
13128,1342.105509
13129,1758.772611
13130,1109.306424
13131,703.8464022
13132,1766.160973
13133,1389.152082
13134,1547.344069
13135,1048.735917
13136,765.8739157
13137,1673.692792
13138,942.7790233
13139,1512.345382
13140,1507.744522
13141,1753.893339
13142,1108.755608
13143,1687.162923
13144,1734.962583
13145,1361.540516
13146,1562.545532
13147,1236.444389
13148,1674.602602
13149,707.8422609
13150,1684.950143
13151,1350.295424
13152,1646.664659
13153,976.5214069
13154,1390.967946
13155,896.6319263
13156,1593.00044
13157,1501.512252
13158,992.8861779
13159,1715.510023
13160,921.3279538
13161,607.3274394
13162,1569.146893
13163,966.2282165
13164,842.0144512
13165,850.11913
13166,1052.596833
13167,1055.182629
13168,584.2013497
13169,1581.398552
13170,1199.792551
13171,649.9157233
13172,1624.619148
13173,1220.854836
13174,1063.195576
13175,1069.26355
13176,1159.321381
13177,1439.343858
13178,1324.443141
13179,1639.840037
13180,1432.204416
13181,621.5338841
13182,1501.154138
13183,755.1798313
13184,1607.531128
13185,1330.623048
13186,620.4717412
13187,1540.693101
13188,736.7520316
13189,1531.189462
13190,807.5681603
13191,1373.908006
13192,1496.610388
13193,1333.005913
13194,1465.691372
13195,644.7203392
13196,867.3791281
13197,642.639043
13198,733.4623734
13199,830.5276185
13200,1664.666099
13201,1080.62468
13202,1418.237103
13203,1027.070744
13204,1661.272856
13205,999.3960058
13206,760.3738151
13207,721.7052149
13208,1440.551833
13209,912.1446975
13210,723.184991
13211,1518.815851
13212,1482.867086
13213,742.1982279
13214,994.3220449
13215,1174.052159
13216,1226.483648
13217,911.6320625
13218,970.5533561
13219,1594.861905
13220,1254.188648
13221,1144.301729
13222,1445.184341
13223,807.870405
13224,993.7053658
13225,1509.317141
13226,924.6581272
13227,1617.885827
13228,1428.806853
13229,1261.500522
13230,743.9575211
13231,1314.213461
13232,973.7643025
13233,1390.189946
13234,712.5005998
13235,1766.557324
13236,1188.464494
13237,1744.245914
13238,1591.576789
13239,1195.795535
13240,1028.766847
13241,994.2935348
13242,984.8792771
13243,1231.381942
13244,861.917157
13245,1796.521575
13246,603.1735675
13247,1570.757265
13248,777.4683471
13249,1445.657658
13250,1575.354953
13251,1508.370787
13252,956.8197951
13253,890.7168194
13254,1579.978152
13255,798.5484853
13256,1547.621872
13257,867.4066032
13258,1535.657477
13259,1695.265848
13260,1296.672824
13261,911.5190067
13262,1619.072261
13263,927.1062114
13264,1420.870829
13265,1098.764232
13266,813.067861
13267,624.2994355
13268,716.2508757
13269,1311.531259
13270,1568.895067
13271,1176.220621
13272,632.5985907
13273,752.6964857
13274,600.9280806
13275,842.7948174
13276,1617.488256
13277,748.6969991
13278,1483.739781
13279,1271.521077
13280,999.9201932
13281,1560.270137
13282,1451.228621
13283,1177.442902
13284,734.2913997
13285,1485.796706
13286,1226.659325
13287,1046.644188
13288,734.8472657
13289,1148.377405
13290,684.7018232
13291,742.1361894
13292,830.3460796
13293,1472.050633
13294,1251.682154
13295,1597.730879
13296,819.287832
13297,984.8792771
13298,835.5954234
13299,1071.525941
13300,1604.817518
13301,1114.620084
13302,1431.617756
13303,765.3279314
13304,1409.554004
13305,1527.288962
13306,999.3695293
13307,1538.651931
13308,1173.268916
13309,619.1525867
13310,997.4827192
13311,593.0328112
13312,1643.74515
13313,629.2631703
13314,956.7154329
13315,626.3167732
13316,1068.349698
13317,1754.385817
13318,1433.172592
13319,1093.858074
13320,795.3960089
13321,1576.513812
13322,1690.502658
13323,589.0875619
13324,1761.741652
13325,1329.398353
13326,1002.082465
13327,1378.853295
13328,1483.391972
13329,1793.439549
13330,646.8163674
13331,1013.442347
13332,1472.584504
13333,1108.570134
13334,1594.560793
13335,1079.987082
13336,1759.982473
13337,1395.062057
13338,649.47988
13339,636.7387638
13340,838.7689298
13341,781.4272265
13342,1605.698045
13343,1783.77891
13344,693.5857965
13345,1344.081359
13346,971.6278676
13347,1639.107386
13348,1161.207982
13349,1454.369764
13350,1607.726186
13351,636.0275461
13352,597.644829
13353,1479.285743
13354,1278.985702
13355,1137.616278
13356,1100.266961
13357,1692.936347
13358,848.2436485
13359,1389.364063
13360,922.7008825
13361,1493.66266
13362,849.554063
13363,783.043433
13364,642.3333983
13365,1056.584222
13366,1016.96393
13367,724.8130852
13368,1508.160263
13369,822.6648669
13370,1521.854665
13371,809.6481951
13372,629.738937
13373,945.989123
13374,813.3376343
13375,1647.363948
13376,841.0933085
13377,778.7712538
13378,974.6298076
13379,1708.233754
13380,1425.422921
13381,1265.898996
13382,700.6485416
13383,693.9544525
13384,1415.511184
13385,1643.902018
13386,1776.729905
13387,737.5553876
13388,840.8666963
13389,722.3211438
13390,1724.360433
13391,1000.926887
13392,1230.96238
13393,1366.90524
13394,1082.212281
13395,1674.588069
13396,828.4525686
13397,601.9122104
13398,1393.447625
13399,691.5012236
13400,825.3440995
13401,1005.787785
13402,1124.845003
13403,1494.761897
13404,733.3446511
13405,1026.971931
13406,904.3457708
13407,951.1703592
13408,807.6440367
13409,1565.032825
13410,1014.706678
13411,1363.519188
13412,1413.35188
13413,1769.440858
13414,1358.415553
13415,1365.812113
13416,1213.512661
13417,1653.627961
13418,1111.011484
13419,1094.533295
13420,1556.8854
13421,1007.833137
13422,1268.962394
13423,1179.571127
13424,1184.51581
13425,774.881335
13426,972.4295276
13427,1283.247288
13428,735.0481869
13429,1043.836539
13430,1247.883697
13431,1401.099561
13432,1052.766123
13433,1779.864885
13434,1395.202028
13435,993.6155938
13436,1502.33757
13437,1148.597588
13438,1462.82629
13439,1256.923018
13440,1152.626005
13441,677.3999836
13442,1321.25244
13443,1536.53334
13444,1371.690462
13445,840.9353212
13446,1662.204507
13447,1495.166681
13448,1131.827532
13449,1047.400811
13450,796.6607786
13451,1328.283713
13452,1379.351546
13453,1292.75584
13454,1575.802208
13455,1070.248204
13456,1343.81452
13457,1736.153066
13458,1382.102577
13459,1734.433003
13460,1591.60263
13461,1262.412128
13462,1637.62006
13463,1392.601924
13464,808.1782145
13465,1222.926003
13466,1630.580298
13467,1664.305731
13468,1083.216173
13469,819.2672512
13470,698.2290977
13471,778.9974683
13472,646.1668449
13473,1062.357122
13474,1304.972737
13475,1062.127289
13476,1073.853549
13477,1563.991398
13478,1092.163165
13479,1512.304982
13480,1699.675912
13481,832.1658913
13482,609.9481035
13483,1253.109727
13484,1780.146209
13485,1558.508932
13486,1299.680188
13487,878.6105586
13488,933.6582113
13489,1274.682183
13490,1637.006183
13491,615.7495009
13492,1283.445825
13493,867.2440628
13494,1279.190161
13495,1126.880515
13496,680.2981458
13497,1622.115397
13498,1665.070262
13499,1304.149778
13500,749.8576595
13501,1030.183464
13502,1010.193827
13503,986.2870646
13504,603.8848223
13505,1005.083242
13506,1348.623197
13507,1165.704569
13508,1055.420679
13509,1380.002712
13510,841.9438005
13511,1276.321455
13512,672.3179943
13513,1079.240735
13514,1408.077802
13515,1736.051321
13516,802.2575628
13517,1557.817743
13518,747.3690041
13519,1579.725682
13520,1146.35964
13521,869.9866571
13522,1529.293883
13523,1350.49068
13524,878.5895929
13525,1278.378896
13526,1529.13687
13527,1414.256623
13528,1616.109099
13529,720.3180198
13530,1790.405699
13531,1243.917264
13532,1483.441012
13533,1007.821821
13534,1700.689711
13535,1685.150471
13536,798.7879399
13537,917.6889584
13538,1551.987517
13539,584.8117671
13540,1432.110324
13541,1354.135663
13542,1477.416411
13543,833.8719726
13544,1169.399215
13545,803.7497015
13546,1769.106748
13547,1062.583938
13548,703.1357335
13549,1242.882727
13550,1608.483827
13551,1637.482985
13552,1406.292098
13553,594.2808377
13554,855.1558289
13555,1546.112418
13556,594.6849851
13557,1746.860394
13558,1144.176789
13559,1207.35545
13560,688.3668684
13561,1755.79342
13562,1206.737891
13563,1579.853705
13564,1078.273887
13565,621.5603526
13566,1298.502958
13567,850.3236296
13568,1773.591284
13569,1214.919262
13570,1176.11467
13571,1573.187567
13572,1596.21346
13573,1329.268756
13574,979.7893405
13575,1306.821256
13576,1324.861065
13577,661.4933209
13578,1764.58033
13579,1610.288878
13580,1251.85425
13581,1766.943708
13582,900.799483
13583,1773.294194
13584,1099.921895
13585,702.9964902
13586,1724.647822
13587,1705.126673
13588,1092.198489
13589,1280.055824
13590,793.8354203
13591,1251.026214
13592,763.651177
13593,934.7693822
13594,1298.890664
13595,585.9966893
13596,754.2756236
13597,1640.072269
13598,1262.655551
13599,1365.542103
13600,1099.538551
13601,1283.047954
13602,1714.280867
13603,1498.972149
13604,1144.578068
13605,1107.604708
13606,1497.436172
13607,1746.738937
13608,1068.816741
13609,1739.944599
13610,1140.62667
13611,741.5838205
13612,1339.054887
13613,1621.091099
13614,1225.238069
13615,954.8646457
13616,1056.933244
13617,1359.612912
13618,875.0491053
13619,1533.396215
13620,1394.002504
13621,998.6083073
13622,1301.00994
13623,1678.837201
13624,1663.389992
13625,913.6461045
13626,1699.199322
13627,1216.950524
13628,832.4894112
13629,1793.109864
13630,1708.500489
13631,1263.562359
13632,789.222817
13633,1154.419367
13634,1710.23097
13635,1656.788623
13636,1307.092028
13637,1218.896606
13638,969.7935142
13639,1605.868371
13640,931.4808472
13641,1734.873289
13642,1515.867148
13643,1574.020299
13644,848.1175376
13645,1428.35701
13646,723.2961024
13647,1126.132762
13648,1000.771524
13649,867.3765206
13650,983.4555886
13651,934.0046495
13652,1514.048075
13653,1115.404267
13654,1097.169939
13655,1274.366262
13656,1674.489707
13657,1718.086641
13658,1108.570134
13659,1264.043337
13660,1704.842915
13661,1045.550036
13662,714.7794935
13663,1218.430891
13664,741.5412089
13665,1290.383985
13666,944.4496161
13667,1182.784693
13668,968.7223879
13669,893.999695
13670,859.313202
13671,1676.440393
13672,1534.256246
13673,1116.411011
13674,1017.482185
13675,1080.05479
13676,727.9330843
13677,1008.227453
13678,1652.234135
13679,701.3085859
13680,925.2555642
13681,1090.099584
13682,794.259354
13683,1403.285654
13684,1064.360839
13685,1781.470144
13686,1564.379851
13687,698.6575786
13688,754.796102
13689,1623.684365
13690,670.5062322
13691,881.3910516
13692,1612.350951
13693,1151.865256
13694,951.7202122
13695,1210.606673
13696,1233.954211
13697,881.2747563
13698,988.3703731
13699,794.6120731
13700,1070.204518
13701,705.3608358
13702,1279.482325
13703,1595.294942
13704,753.0592538
13705,913.2944871
13706,1057.13137
13707,1061.903283
13708,1154.315328
13709,978.4299623
13710,793.605015
13711,640.1580981
13712,1104.903947
13713,648.5663758
13714,1409.619084
13715,1155.048564
13716,1645.051934
13717,1027.952083
13718,1233.556378
13719,835.0427854
13720,1032.993688
13721,1371.927056
13722,1636.653479
13723,656.3864316
13724,1385.250554
13725,1063.065858
13726,723.7704664
13727,1460.551061
13728,1018.750771
13729,1698.556696
13730,1740.129742
13731,1276.879907
13732,1027.55299
13733,1343.055783
13734,1583.984417
13735,1757.285521
13736,1614.608008
13737,1284.021388
13738,1388.368563
13739,837.1223952
13740,1004.237443
13741,1242.509033
13742,1393.69
13743,1151.056759
13744,1240.55372
13745,971.2200256
13746,998.8342353
13747,1501.741455
13748,597.5463364
13749,1405.07643
13750,803.2921079
13751,1066.376505
13752,1704.217715
13753,965.280739
13754,938.897472
13755,1542.05045
13756,1408.528798
13757,1760.309202
13758,1473.446265
13759,1668.684817
13760,1307.030427
13761,775.200955
13762,1551.416698
13763,575.6547771
13764,1124.514632
13765,662.2648618
13766,772.8720872
13767,875.4571128
13768,656.8729851
13769,1595.391715
13770,653.3135548
13771,1446.453102
13772,1094.912702
13773,1534.86013
13774,605.8362428
13775,644.9713837
13776,873.5815892
13777,984.5915656
13778,1018.868266
13779,1012.415849
13780,933.447911
13781,1750.643458
13782,1730.115725
13783,699.0447625
13784,971.0771662
13785,1593.974692
13786,1160.178166
13787,1385.956702
13788,1012.476217
13789,1078.282603
13790,1053.755214
13791,1048.259487
13792,966.3764803
13793,1692.192626
13794,1586.893301
13795,830.564933
13796,1746.941001
13797,932.0331404
13798,1439.869871
13799,906.050225
13800,622.4938546
13801,1170.336881
13802,1656.113474
13803,1709.064697
13804,1183.310577
13805,737.3476503
13806,598.0502447
13807,1777.938848
13808,1685.222067
13809,812.6790168
13810,1536.010472
13811,1785.254018
13812,1733.196077
13813,892.0167872
13814,1167.203868
13815,818.2588563
13816,676.6469036
13817,1389.359728
13818,1048.170452
13819,897.9075998
13820,885.3747916
13821,1755.806323
13822,987.2222747
13823,1795.676234
13824,1346.449679
13825,1546.735904
13826,1063.051938
13827,634.0849916
13828,1502.523135
13829,1429.349827
13830,1679.974961
13831,1283.864636
13832,1035.759546
13833,1065.25557
13834,1790.893974
13835,1469.067677
13836,1501.720344
13837,1281.819706
13838,887.0368627
13839,1680.315598
13840,1508.865908
13841,816.6527578
13842,1549.618356
13843,1474.243224
13844,1130.40925
13845,1234.564428
13846,1753.64529
13847,847.992273
13848,1019.020522
13849,608.9210854
13850,1388.00623
13851,1024.869206
13852,971.9873898
13853,1445.563838
13854,1636.6909
13855,1106.393939
13856,673.9414135
13857,593.6549558
13858,1631.205793
13859,1662.862255
13860,629.0714067
13861,1257.833873
13862,1231.414354
13863,966.2535952
13864,1164.265683
13865,1163.286605
13866,1142.125328
13867,1027.34327
13868,1209.109728
13869,1090.894557
13870,1508.808874
13871,975.0222305
13872,831.4177666
13873,1547.219038
13874,696.0119235
13875,1556.306733
13876,673.5916631
13877,1520.210988
13878,1006.290115
13879,1026.807791
13880,1341.359365
13881,1163.012804
13882,1280.179147
13883,717.8801233
13884,796.464201
13885,1733.940798
13886,639.6496546
13887,1053.102758
13888,1180.192211
13889,1440.372976
13890,818.7820334
13891,864.617958
13892,736.9463292
13893,1138.880621
13894,1792.636699
13895,1709.287007
13896,1369.711359
13897,1130.0337
13898,1635.397396
13899,1198.256565
13900,1192.599719
13901,1731.608155
13902,900.089593
13903,1497.422879
13904,923.1009049
13905,924.365426
13906,762.5886428
13907,976.830284
13908,1770.722999
13909,1388.905132
13910,1663.489192
13911,589.1196895
13912,896.643712
13913,604.5882392
13914,1054.171701
13915,611.710335
13916,763.9770016
13917,595.1687877
13918,1108.930168
13919,1334.13518
13920,1550.375281
13921,1124.967316
13922,606.6844559
13923,1123.825735
13924,1750.198668
13925,985.9548944
13926,1728.368157
13927,1547.159496
13928,1191.940362
13929,1596.583683
13930,1761.317897
13931,1680.383702
13932,1090.783433
13933,1384.28547
13934,804.017703
13935,1009.00677
13936,1470.412571
13937,1464.783983
13938,1472.180685
13939,1539.862399
13940,751.948503
13941,1549.558326
13942,1388.96097
13943,1752.626129
13944,1097.496318
13945,954.8403729
13946,1263.317008
13947,774.2209369
13948,958.6569291
13949,992.8569811
13950,1216.13198
13951,1465.979959
13952,748.4697533
13953,923.3181852
13954,611.7917199
13955,706.008451
13956,887.2646343
13957,891.9464197
13958,1186.477978
13959,1620.309014
13960,1366.241525
13961,981.0508942
13962,1478.342297
13963,1682.333868
13964,1542.067348
13965,1055.434899
13966,648.3070146
13967,870.7296453
13968,1238.831858
13969,868.2116729
13970,1635.70632
13971,1776.853293
13972,1485.141235
13973,863.3157053
13974,817.8415535
13975,711.1023485
13976,1056.267501
13977,1783.307579
13978,799.140084
13979,695.7169673
13980,684.0462494
13981,905.0514936
13982,910.3226241
13983,923.1595928
13984,804.5242536
13985,946.1523672
13986,1151.002962
13987,1552.890793
13988,821.7597027
13989,767.5712367
13990,1604.30237
13991,749.537363
13992,1268.712396
13993,983.2334539
13994,1274.223786
13995,1482.50073
13996,1460.134686
13997,1304.7916
13998,1109.936962
13999,672.2866503
14000,1380.612453
14001,921.0710823
14002,1173.415291
14003,1453.211091
14004,873.7193589
14005,1533.359238
14006,1315.658778
14007,1439.17809
14008,1030.702961
14009,1542.364528
14010,949.2382667
14011,611.3179104
14012,1158.340032
14013,827.8266297
14014,642.0514419
14015,1265.437468
14016,1639.307912
14017,1556.613037
14018,1109.663852
14019,1173.962283
14020,1642.359431
14021,1593.811109
14022,900.2792844
14023,645.912276
14024,1584.132236
14025,1515.526755
14026,1250.336304
14027,656.8926249
14028,1627.017989
14029,1368.698112
14030,1779.016318
14031,1449.308096
14032,1578.836509
14033,1036.261062
14034,1760.843724
14035,1186.51783
14036,625.3104133
14037,623.3490301
14038,1285.305721
14039,651.0751652
14040,726.5830628
14041,1794.812738
14042,1131.559219
14043,1593.195606
14044,927.7483228
14045,1115.361306
14046,969.8952489
14047,1698.178548
14048,701.8162822
14049,785.0222607
14050,601.1076663
14051,803.0070673
14052,1406.103646
14053,1223.411961
14054,709.6414923
14055,1756.076194
14056,1641.532659
14057,1504.965657
14058,1172.02007
14059,1011.560573
14060,936.2339749
14061,596.4485772
14062,701.1762345
14063,879.9147392
14064,752.4674923
14065,1027.110932
14066,907.8897794
14067,595.7151166
14068,841.8071694
14069,982.5290271
14070,750.0907549
14071,1705.654049
14072,1040.434566
14073,1235.388689
14074,804.2037144
14075,1228.225412
14076,740.2007831
14077,933.7136217
14078,1038.972458
14079,713.6819292
14080,1122.043671
14081,841.9438005
14082,1124.631277
14083,1086.637235
14084,1084.066911
14085,1548.94299
14086,735.6040185
14087,621.2759017
14088,1578.822976
14089,878.5853396
14090,1385.942187
14091,965.8346619
14092,1420.018091
14093,1504.262548
14094,1574.540098
14095,718.1726981
14096,1496.69824
14097,1475.183225
14098,1240.550021
14099,1285.096827
14100,1379.518577
14101,1500.046005
14102,695.0107621
14103,1274.533862
14104,999.0769278
14105,1717.843162
14106,1036.873487
14107,1695.22318
14108,906.1779543
14109,1705.531055
14110,1614.606292
14111,853.9008673
14112,1429.072178
14113,1261.058508
14114,768.5767148
14115,1072.863361
14116,1118.750136
14117,895.2561818
14118,1700.586625
14119,1192.658529
14120,1220.107098
14121,1239.914956
14122,1746.10188
14123,1722.541222
14124,1250.610037
14125,742.9226879
14126,987.0724207
14127,1291.441299
14128,1216.870453
14129,1713.861564
14130,1450.765285
14131,1311.633145
14132,1770.537468
14133,630.9439011
14134,605.8337447
14135,1008.684088
14136,1321.2982
14137,1698.597904
14138,1255.001869
14139,1539.525931
14140,1694.41063
14141,1719.06065
14142,1041.359418
14143,1301.354782
14144,1247.730453
14145,893.6556655
14146,633.2194666
14147,1328.215003
14148,1227.979205
14149,1731.297881
14150,745.9024807
14151,848.7619428
14152,1267.741138
14153,1788.808909
14154,1467.811934
14155,1452.577004
14156,1561.080365
14157,1138.924947
14158,811.9102006
14159,900.2864475
14160,814.4224889
14161,1047.014391
14162,1498.789711
14163,1125.180381
14164,796.2669216
14165,785.0168944
14166,1761.433726
14167,774.0047845
14168,755.9976614
14169,1582.109508
14170,1747.566792
14171,655.0628159
14172,1108.995172
14173,684.930676
14174,1005.90979
14175,720.1264892
14176,921.6428409
14177,795.7258204
14178,1502.209575
14179,1407.550804
14180,1228.998135
14181,1490.920983
14182,1109.087504
14183,831.8726217
14184,604.3702655
14185,941.39808
14186,1454.558876
14187,1019.672883
14188,1678.209662
14189,1387.786125
14190,1056.190512
14191,1067.976659
14192,873.8385512
14193,1436.786673
14194,1264.348961
14195,1018.260122
14196,1295.540898
14197,1333.273643
14198,1378.017962
14199,1561.547167
14200,962.4063056
14201,1037.192801
14202,690.9643302
14203,937.0101106
14204,1062.343271
14205,1671.310185
14206,1398.494487
14207,833.7524884
14208,1064.149269
14209,1728.773596
